prot_id
9606.ENSP00000221566
9606.ENSP00000248598
9606.ENSP00000261503
9606.ENSP00000264657
9606.ENSP00000300408
9606.ENSP00000302564
9606.ENSP00000326031
9606.ENSP00000339191
9606.ENSP00000360266
9606.ENSP00000384863
694009.AP3A_CVHSA
694009.NCAP_CVHSA
694009.NS3B_CVHSA
694009.NS6_CVHSA
694009.NS7A_CVHSA
694009.NS7B_CVHSA
694009.NS8A_CVHSA
694009.NS8B_CVHSA
694009.ORF9B_CVHSA
694009.PRO_0000037309
694009.PRO_0000037310
694009.PRO_0000037311
694009.PRO_0000037312
694009.PRO_0000037313
694009.PRO_0000037314
694009.PRO_0000037315
694009.PRO_0000037316
694009.PRO_0000037317
694009.PRO_0000037318
694009.PRO_0000037319
694009.PRO_0000037320
694009.PRO_0000037321
694009.PRO_0000037322
694009.PRO_0000283841
694009.PRO_0000338255
694009.PRO_0000338256
694009.PRO_0000338257
694009.PRO_0000338258
694009.PRO_0000338259
694009.PRO_0000338260
694009.PRO_0000338261
694009.PRO_0000338262
694009.PRO_0000338263
694009.PRO_0000338264
694009.PRO_0000338265
694009.R1AB_CVHSA
694009.R1A_CVHSA
694009.SPIKE_CVHSA
694009.VEMP_CVHSA
694009.VME1_CVHSA
694009.Y14_CVHSA
