prot_id
9598.ENSPTRP00000000822
9598.ENSPTRP00000006551
9598.ENSPTRP00000010899
9598.ENSPTRP00000013166
9598.ENSPTRP00000031135
9598.ENSPTRP00000034600
9598.ENSPTRP00000054405
9598.ENSPTRP00000054695
9598.ENSPTRP00000055512
9598.ENSPTRP00000056915
12092.POLG_HAVHM
12092.PRO_0000039946
12092.PRO_0000039947
12092.PRO_0000039948
12092.PRO_0000039949
12092.PRO_0000039950
12092.PRO_0000039951
12092.PRO_0000039952
12092.PRO_0000039953
12092.PRO_0000039954
12092.PRO_0000039955
12092.PRO_0000039956
