prot_id
9796.ENSECAP00000005652
9796.ENSECAP00000006196
9796.ENSECAP00000007802
9796.ENSECAP00000007853
9796.ENSECAP00000009247
9796.ENSECAP00000010008
9796.ENSECAP00000010260
9796.ENSECAP00000016933
9796.ENSECAP00000019972
9796.ENSECAP00000020626
63330.C_HENDH
63330.FUS_HENDH
63330.GLYCP_HENDH
63330.L_HENDH
63330.MATRX_HENDH
63330.NCAP_HENDH
63330.PHOSP_HENDH
63330.V_HENDH
63330.W_HENDH
