prot_id
9606.ENSP00000224807
9606.ENSP00000270202
9606.ENSP00000284818
9606.ENSP00000316905
9606.ENSP00000330341
9606.ENSP00000358909
9606.ENSP00000363089
9606.ENSP00000401399
9606.ENSP00000409346
9606.ENSP00000464034
162145.FUS_HMPVC
162145.L_HMPVC
162145.M21_HMPVC
162145.M22_HMPVC
162145.MTRX_HMPVC
162145.NCAP_HMPVC
162145.PHOSP_HMPVC
162145.SH_HMPVC
162145.VGLG_HMPVC
