prot_id
9823.ENSSSCP00000003400
9823.ENSSSCP00000003406
9823.ENSSSCP00000005987
9823.ENSSSCP00000006716
9823.ENSSSCP00000009549
9823.ENSSSCP00000011877
9823.ENSSSCP00000016167
9823.ENSSSCP00000020252
9823.ENSSSCP00000024585
9823.ENSSSCP00000025091
11277.C_VSIVA
11277.GLYCO_VSIVA
11277.L_VSIVA
11277.MATRX_VSIVA
11277.NCAP_VSIVA
11277.PHOSP_VSIVA
