prot_id
9606.ENSP00000261839
9606.ENSP00000283635
9606.ENSP00000285039
9606.ENSP00000294618
9606.ENSP00000296946
9606.ENSP00000312021
9606.ENSP00000340742
9606.ENSP00000365465
9606.ENSP00000382177
9606.ENSP00000394071
11623.GLYC_LYCVA
11623.L_LYCVA
11623.NCAP_LYCVA
11623.PRO_0000036603
11623.PRO_0000036604
11623.PRO_0000356256
11623.Z_LYCVA
