prot_id
9606.ENSP00000224807
9606.ENSP00000270202
9606.ENSP00000272433
9606.ENSP00000284818
9606.ENSP00000313875
9606.ENSP00000316905
9606.ENSP00000330341
9606.ENSP00000347924
9606.ENSP00000358909
9606.ENSP00000363089
