prot_id
9606.ENSP00000264932
9606.ENSP00000267163
9606.ENSP00000269305
9606.ENSP00000274026
9606.ENSP00000296930
9606.ENSP00000345571
9606.ENSP00000357283
9606.ENSP00000367545
9606.ENSP00000370003
9606.ENSP00000382840
129951.ADP_ADE02
129951.CAP3_ADE02
129951.CAP6_ADE02
129951.CAP8_ADE02
129951.CAP9_ADE02
129951.CAPSH_ADE02
129951.CAPSP_ADE02
129951.COR10_ADE02
129951.CORE5_ADE02
129951.DNB2_ADE02
129951.DPOL_ADE02
129951.E1A_ADE02
129951.E1B55_ADE02
129951.E1BS_ADE02
129951.E312_ADE02
129951.E3145_ADE02
129951.E3GL_ADE02
129951.E3RDA_ADE02
129951.E3RDB_ADE02
129951.E434_ADE02
129951.E4RF1_ADE02
129951.E4RF2_ADE02
129951.E4RF3_ADE02
129951.E4RF4_ADE02
129951.E4RF5_ADE02
129951.LEAD_ADE02
129951.NP_ADE02
129951.PKG1_ADE02
129951.PKG2_ADE02
129951.PKG3_ADE02
129951.PRO_ADE02
129951.SF33K_ADE02
129951.SHUT_ADE02
129951.SPIKE_ADE02
129951.TERM_ADE02
129951.UXP_ADE02
129951.Y112_ADE02
129951.Y115_ADE02
129951.Y116_ADE02
129951.Y121_ADE02
129951.Y137_ADE02
129951.Y168_ADE02
129951.Y172_ADE02
129951.Y215_ADE02
129951.Y95_ADE02
