prot_id
9606.ENSP00000261839
9606.ENSP00000269243
9606.ENSP00000285039
9606.ENSP00000293272
9606.ENSP00000318861
9606.ENSP00000321656
9606.ENSP00000325905
9606.ENSP00000333568
9606.ENSP00000361202
9606.ENSP00000382177
32604.AN_HHV6Z
32604.B1_HHV6Z
32604.B2_HHV6Z
32604.B3_HHV6Z
32604.B4_HHV6Z
32604.B5_HHV6Z
32604.B6_HHV6Z
32604.B7_HHV6Z
32604.B8_HHV6Z
32604.B9_HHV6Z
32604.CCU83_HHV6Z
32604.DNBI_HHV6Z
32604.DPOL_HHV6Z
32604.DR1_HHV6Z
32604.DR3_HHV6Z
32604.DR6_HHV6Z
32604.DUT_HHV6Z
32604.GB_HHV6Z
32604.GCVK_HHV6Z
32604.GH_HHV6Z
32604.GL_HHV6Z
32604.GM_HHV6Z
32604.GN_HHV6Z
32604.GP105_HHV6Z
32604.HELI_HHV6Z
32604.HEPA_HHV6Z
32604.ICP27_HHV6Z
32604.IE2_HHV6Z
32604.LTP_HHV6Z
32604.MCP_HHV6Z
32604.OBP_HHV6Z
32604.OX2V_HHV6Z
32604.P100_HHV6Z
32604.PORTL_HHV6Z
32604.PP85_HHV6Z
32604.PRIM_HHV6Z
32604.RIR1_HHV6Z
32604.SCAF_HHV6Z
32604.TEG2_HHV6Z
32604.TEG7_HHV6Z
32604.TRM1_HHV6Z
32604.TRM2_HHV6Z
32604.TRM3_HHV6Z
32604.U10_HHV6Z
32604.U13_HHV6Z
32604.U15_HHV6Z
32604.U17_HHV6Z
32604.U18_HHV6Z
32604.U20_HHV6Z
32604.U21_HHV6Z
32604.U22_HHV6Z
32604.U23_HHV6Z
32604.U24A_HHV6Z
32604.U24_HHV6Z
32604.U32_HHV6Z
32604.U6_HHV6Z
32604.U79_HHV6Z
32604.U90_HHV6Z
32604.U91_HHV6Z
32604.U95_HHV6Z
32604.UL07_HHV6Z
32604.UL16_HHV6Z
32604.UL17_HHV6Z
32604.UL24_HHV6Z
32604.UL25_HHV6Z
32604.UL31_HHV6Z
32604.UL32_HHV6Z
32604.UL34_HHV6Z
32604.UL37_HHV6Z
32604.UL38_HHV6Z
32604.UL49_HHV6Z
32604.UL79_HHV6Z
32604.UL87_HHV6Z
32604.UL88_HHV6Z
32604.UL91_HHV6Z
32604.UL92_HHV6Z
32604.UL95_HHV6Z
32604.UL96_HHV6Z
32604.UNG_HHV6Z
32604.VGCR_HHV6Z
32604.VP19_HHV6Z
32604.VP23_HHV6Z
32604.VPAP_HHV6Z
32604.VU25_HHV6Z
32604.VU26_HHV6Z
32604.VU2_HHV6Z
32604.VU3_HHV6Z
32604.VU47_HHV6Z
32604.VU4_HHV6Z
32604.VU51_HHV6Z
32604.VU54_HHV6Z
32604.VU55_HHV6Z
32604.VU7_HHV6Z
32604.VU84_HHV6Z
32604.VU8_HHV6Z
32604.VU94_HHV6Z
32604.VU9_HHV6Z
