prot_id
9606.ENSP00000230354
9606.ENSP00000240100
9606.ENSP00000265986
9606.ENSP00000354394
9606.ENSP00000356840
9606.ENSP00000356999
9606.ENSP00000362820
9606.ENSP00000362931
9606.ENSP00000370938
9606.ENSP00000378699
10335.AN_VZVD
10335.DNBI_VZVD
10335.DPOL_VZVD
10335.DUT_VZVD
10335.GB_VZVD
10335.GC_VZVD
10335.GE_VZVD
10335.GH_VZVD
10335.GI_VZVD
10335.GK_VZVD
10335.GL_VZVD
10335.GM_VZVD
10335.GN_VZVD
10335.HELI_VZVD
10335.HEPA_VZVD
10335.ICP22_VZVD
10335.ICP27_VZVD
10335.ICP4_VZVD
10335.IE61_VZVD
10335.KITH_VZVD
10335.LTP_VZVD
10335.MB43_VZVD
10335.MCP_VZVD
10335.NP03_VZVD
10335.NP04_VZVD
10335.OBP_VZVD
10335.ORF0_VZVD
10335.ORF1_VZVD
10335.ORF2_VZVD
10335.ORF32_VZVD
10335.ORF57_VZVD
10335.PAP_VZVD
10335.PORTL_VZVD
10335.PRIM_VZVD
10335.RIR1_VZVD
10335.RIR2_VZVD
10335.SCAF_VZVD
10335.SHUT_VZVD
10335.TEG1_VZVD
10335.TEG2_VZVD
10335.TEG3_VZVD
10335.TEG4_VZVD
10335.TEG5_VZVD
10335.TEG6_VZVD
10335.TEG7_VZVD
10335.TRM1_VZVD
10335.TRM2_VZVD
10335.TRM3_VZVD
10335.TYSY_VZVD
10335.UL07_VZVD
10335.UL13_VZVD
10335.UL16_VZVD
10335.UL17_VZVD
10335.UL20_VZVD
10335.UL24_VZVD
10335.UL25_VZVD
10335.UL31_VZVD
10335.UL32_VZVD
10335.UL34_VZVD
10335.UL37_VZVD
10335.UNG_VZVD
10335.US03_VZVD
10335.US10_VZVD
10335.US9_VZVD
10335.VP16_VZVD
10335.VP19_VZVD
10335.VP22_VZVD
10335.VP23_VZVD
10335.VP26_VZVD
