prot_id
9606.ENSP00000245960
9606.ENSP00000261769
9606.ENSP00000264012
9606.ENSP00000269305
9606.ENSP00000303706
9606.ENSP00000309572
9606.ENSP00000324897
9606.ENSP00000345731
9606.ENSP00000370104
9606.ENSP00000385571
337051.Q84276_HPV05
337051.VE1_HPV05
337051.VE2_HPV05
337051.VE4_HPV05
337051.VE6_HPV05
337051.VE7_HPV05
337051.VL1_HPV05
337051.VL2_HPV05
